RESDATE;CONTRACTNO;CURRENCY;EXCHANGERATE;FXRATEDIRECTION;INOUTFLOW;FLOWTYPE;D1;D2;D3;D4;D5;D6;D7;M1;M2_3;M4_6;M7_9;M10_12;Y2;Y3_5;Y5_10;YREST
31.07.2013;1406;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-670000;0;0;0
31.07.2013;1407;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;-580000;0;0;0;0;0;0
31.07.2013;1408;AED;1;N;Out;;0;0;0;0;0;0;0;-200000;0;0;0;0;0;0;0;0
31.07.2013;1409;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-130000;0;0;0
31.07.2013;1410;EUR;1.37;N;In;;680000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1411;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-930000;0;0;0;0;0;0;0;0
31.07.2013;1412;JPY;0.0098;N;In;;0;0;0;600000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1413;AED;1;N;Out;;0;-30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1414;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-740000;0;0;0;0;0;0
31.07.2013;1415;EUR;1.37;N;In;;0;0;0;0;0;0;0;340000;0;0;0;0;0;0;0;0
31.07.2013;1416;AED;1;N;Out;;0;0;0;0;0;0;0;-710000;0;0;0;0;0;0;0;0
31.07.2013;1417;JPY;0.0098;N;Lim;;990000;990000;990000;990000;990000;990000;990000;990000;990000;0;0;0;0;0;0;0
31.07.2013;1418;AED;1;N;Out;;-140000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1419;AED;1;N;In;;0;0;0;0;0;0;0;240000;0;0;0;0;0;0;0;0
31.07.2013;1420;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1421;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;590000;0;0;0
31.07.2013;1422;EUR;1.37;N;Out;;-270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1423;JPY;0.0098;N;Out;;0;0;0;-570000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1424;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;660000;0;0;0;0;0
31.07.2013;1425;JPY;0.0098;N;Lim;;980000;980000;980000;980000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1426;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;440000;0;0;0;0;0
31.07.2013;1427;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;330000;0;0;0;0;0
31.07.2013;1428;USD;1;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1429;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;670000;0;0;0
31.07.2013;1430;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1431;USD;1;N;In;;0;0;0;0;0;0;630000;0;0;0;0;0;0;0;0;0
31.07.2013;1432;CHF;1.19;N;Lim;;470000;470000;470000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1433;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;230000;0;0;0;0;0;0
31.07.2013;1434;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1435;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-630000;0;0;0;0;0;0;0;0
31.07.2013;1436;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;290000;0;0;0;0;0
31.07.2013;1437;USD;1;N;In;;0;0;0;0;0;0;0;0;0;600000;0;0;0;0;0;0
31.07.2013;1438;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-250000;0;0;0
31.07.2013;1439;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;510000;0;0;0;0;0;0;0
31.07.2013;1440;AED;1;N;In;;0;0;0;0;0;0;0;0;0;120000;0;0;0;0;0;0
31.07.2013;1441;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-750000;0;0;0;0;0;0;0;0
31.07.2013;1442;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;560000;0;0;0
31.07.2013;1443;EUR;1.37;N;Out;;0;-130000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1444;CHF;1.19;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-800000;0;0;0
31.07.2013;1445;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-70000;0;0;0
31.07.2013;1446;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;680000;0;0;0;0;0;0
31.07.2013;1447;USD;1;N;In;;0;0;0;700000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1448;EUR;1.37;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1449;EUR;1.37;N;In;;0;0;0;0;0;0;0;720000;0;0;0;0;0;0;0;0
31.07.2013;1450;CHF;1.19;N;In;;0;0;0;0;0;780000;0;0;0;0;0;0;0;0;0;0
31.07.2013;1451;AED;1;N;In;;0;0;0;0;0;830000;0;0;0;0;0;0;0;0;0;0
31.07.2013;1452;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-900000;0;0;0;0
31.07.2013;1453;EUR;1.37;N;In;;0;430000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1454;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;-60000;0;0;0;0;0;0;0;0
31.07.2013;1455;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1456;CHF;1.19;N;Lim;;740000;740000;740000;740000;740000;740000;740000;740000;0;0;0;0;0;0;0;0
31.07.2013;1457;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-840000;0;0;0;0
31.07.2013;1458;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;600000;0;0;0
31.07.2013;1459;AED;1;N;Lim;;480000;480000;480000;480000;480000;480000;480000;480000;480000;0;0;0;0;0;0;0
31.07.2013;1460;JPY;0.0098;N;In;;0;0;0;0;0;0;400000;0;0;0;0;0;0;0;0;0
31.07.2013;1461;USD;1;N;In;;0;0;0;0;0;0;0;620000;0;0;0;0;0;0;0;0
31.07.2013;1462;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-380000;0;0;0;0
31.07.2013;1463;EUR;1.37;N;Lim;;240000;240000;240000;240000;240000;240000;240000;240000;240000;240000;240000;0;0;0;0;0
31.07.2013;1464;USD;1;N;In;;0;650000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1465;EUR;1.37;N;Out;;0;0;540000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1466;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;490000;0;0;0;0;0
31.07.2013;1467;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1468;AED;1;N;In;;0;0;0;0;0;0;0;0;0;640000;0;0;0;0;0;0
31.07.2013;1469;EUR;1.37;N;In;;0;300000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1470;EUR;1.37;N;In;;0;0;-560000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1471;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1472;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-530000;0;0;0;0;0
31.07.2013;1473;USD;1;N;Lim;;160000;160000;160000;160000;160000;160000;160000;0;0;0;0;0;0;0;0;0
31.07.2013;1474;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1475;AED;1;N;Out;;0;0;0;0;0;0;-60000;0;0;0;0;0;0;0;0;0
31.07.2013;1476;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-610000;0;0;0
31.07.2013;1477;EUR;1.37;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1478;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1479;USD;1;N;In;;0;610000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1480;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-270000;0;0;0;0;0
31.07.2013;1481;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-710000;0;0;0;0;0
31.07.2013;1482;AED;1;N;Out;;0;0;0;0;0;0;0;-800000;0;0;0;0;0;0;0;0
31.07.2013;1483;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-330000;0;0;0;0
31.07.2013;1484;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1485;AED;1;N;In;;0;0;0;0;0;0;0;0;940000;0;0;0;0;0;0;0
31.07.2013;1486;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;840000;0;0;0;0
31.07.2013;1487;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1488;JPY;0.0098;N;In;;0;0;0;0;0;0;0;460000;0;0;0;0;0;0;0;0
31.07.2013;1489;AED;1;N;Out;;0;0;0;0;0;0;-950000;0;0;0;0;0;0;0;0;0
31.07.2013;1490;AED;1;N;In;;760000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1491;USD;1;N;Out;;0;0;710000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1492;CHF;1.19;N;In;;0;0;0;0;0;0;0;0;0;0;0;550000;0;0;0;0
31.07.2013;1493;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1494;JPY;0.0098;N;Out;;0;0;0;-450000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1495;CHF;1.19;N;In;;0;0;0;0;0;0;0;10000;0;0;0;0;0;0;0;0
31.07.2013;1496;USD;1;N;Out;;0;0;0;0;0;0;0;-570000;0;0;0;0;0;0;0;0
31.07.2013;1497;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-880000;0;0;0
31.07.2013;1498;JPY;0.0098;N;Lim;;150000;150000;150000;150000;0;0;0;0;0;0;0;0;0;0;0;0
31.07.2013;1499;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-110000;0;0;0
31.08.2013;1000;JPY;0.0098;N;In;;0;0;0;0;0;0;0;140000;0;0;0;0;0;0;0;0
31.08.2013;1001;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-220000;0;0;0;0;0;0;0;0
31.08.2013;1002;AED;1;N;Out;;0;0;0;0;0;0;0;-140000;0;0;0;0;0;0;0;0
31.08.2013;1003;EUR;1.37;N;In;;0;0;0;390000;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1004;EUR;1.37;N;In;;0;770000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1005;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1006;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-880000;0;0;0
31.08.2013;1007;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1008;AED;1;N;In;;0;0;0;0;0;0;0;0;0;640000;0;0;0;0;0;0
31.08.2013;1009;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1010;EUR;1.37;N;In;;0;0;0;0;0;0;500000;0;0;0;0;0;0;0;0;0
31.08.2013;1011;EUR;1.37;N;Lim;;90000;90000;90000;90000;90000;90000;90000;90000;90000;90000;90000;90000;0;0;0;0
31.08.2013;1012;AED;1;N;In;;0;0;0;0;0;0;0;0;0;210000;0;0;0;0;0;0
31.08.2013;1013;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1014;USD;1;N;Out;;0;0;0;0;0;0;-630000;0;0;0;0;0;0;0;0;0
31.08.2013;1015;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-600000;0;0;0
31.08.2013;1016;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;300000;0;0;0;0;0
31.08.2013;1017;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;500000;0;0;0;0;0
31.08.2013;1018;USD;1;N;In;;0;0;0;0;0;0;0;900000;0;0;0;0;0;0;0;0
31.08.2013;1019;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;80000;0;0;0;0
31.08.2013;1020;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-240000;0;0;0
31.08.2013;1021;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-570000;0;0;0
31.08.2013;1022;AED;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1023;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;-400000;0;0;0;0;0;0
31.08.2013;1024;JPY;0.0098;N;In;;0;0;0;280000;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1025;AED;1;N;Out;;0;0;0;0;0;0;0;-390000;0;0;0;0;0;0;0;0
31.08.2013;1026;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-880000;0;0;0;0;0;0
31.08.2013;1027;AED;1;N;Out;;0;0;0;0;0;0;0;-690000;0;0;0;0;0;0;0;0
31.08.2013;1028;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1029;AED;1;N;In;;0;0;0;0;0;0;0;0;0;350000;0;0;0;0;0;0
31.08.2013;1030;JPY;0.0098;N;In;;0;0;0;0;0;0;0;520000;0;0;0;0;0;0;0;0
31.08.2013;1031;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-120000;0;0;0
31.08.2013;1032;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;110000;0;0;0
31.08.2013;1033;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-700000;0;0;0;0;0
31.08.2013;1034;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;720000;0;0;0;0;0;0
31.08.2013;1035;AED;1;N;Out;;0;0;0;0;0;0;0;-440000;0;0;0;0;0;0;0;0
31.08.2013;1036;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-270000;0;0;0
31.08.2013;1037;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;210000;0;0;0
31.08.2013;1038;AED;1;N;Lim;;940000;940000;940000;940000;940000;940000;940000;940000;940000;940000;940000;0;0;0;0;0
31.08.2013;1039;JPY;0.0098;N;Out;;0;-270000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1040;JPY;0.0098;N;In;;0;0;0;0;0;0;0;470000;0;0;0;0;0;0;0;0
31.08.2013;1041;AED;1;N;Lim;;200000;200000;200000;200000;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1042;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-960000;0;0;0
31.08.2013;1043;EUR;1.37;N;Out;;0;0;0;0;0;-630000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1044;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;500000;0;0;0;0;0;0
31.08.2013;1045;EUR;1.37;N;Out;;0;0;0;0;0;-350000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1046;USD;1;N;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1047;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-910000;0;0;0;0;0
31.08.2013;1048;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-950000;0;0;0;0;0
31.08.2013;1049;EUR;1.37;N;Out;;0;0;0;0;0;0;-650000;0;0;0;0;0;0;0;0;0
31.08.2013;1050;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;40000;0;0;0
31.08.2013;1051;USD;1;N;In;;0;0;0;0;0;0;0;340000;0;0;0;0;0;0;0;0
31.08.2013;1052;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-700000;0;0;0;0;0;0
31.08.2013;1053;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;390000;0;0;0
31.08.2013;1054;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-790000;0;0;0
31.08.2013;1055;AED;1;N;Lim;;330000;330000;330000;330000;330000;330000;330000;330000;330000;330000;330000;330000;0;0;0;0
31.08.2013;1056;EUR;1.37;N;Lim;;990000;990000;990000;990000;990000;990000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1057;JPY;0.0098;N;Lim;;390000;390000;390000;390000;390000;390000;390000;0;0;0;0;0;0;0;0;0
31.08.2013;1058;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-320000;0;0;0;0;0;0
31.08.2013;1059;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;230000;0;0;0;0;0
31.08.2013;1060;JPY;0.0098;N;Out;;-120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1061;AED;1;N;Out;;0;0;0;0;0;0;0;0;-510000;0;0;0;0;0;0;0
31.08.2013;1062;EUR;1.37;N;Lim;;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;100000;0;0;0;0
31.08.2013;1063;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-910000;0;0;0;0;0;0
31.08.2013;1064;EUR;1.37;N;Lim;;790000;790000;790000;790000;790000;790000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1065;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;640000;0;0;0;0
31.08.2013;1066;JPY;0.0098;N;Lim;;940000;940000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1067;EUR;1.37;N;In;;0;0;0;0;0;970000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1068;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1069;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;400000;0;0;0
31.08.2013;1070;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;-790000;0;0;0;0;0;0
31.08.2013;1071;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1072;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;920000;0;0;0
31.08.2013;1073;AED;1;N;In;;0;0;0;0;0;200000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1074;CHF;1.19;N;Out;;-330000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1075;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1076;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;-870000;0;0;0;0;0
31.08.2013;1077;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-690000;0;0;0;0
31.08.2013;1078;CHF;1.19;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-680000;0;0;0;0
31.08.2013;1079;USD;1;N;Lim;;520000;520000;520000;520000;520000;520000;520000;520000;520000;520000;0;0;0;0;0;0
31.08.2013;1080;CHF;1.19;N;In;;0;0;0;0;0;810000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1081;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;-600000;0;0;0;0;0
31.08.2013;1082;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;120000;0;0;0;0;0
31.08.2013;1083;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;840000;0;0;0
31.08.2013;1084;EUR;1.37;N;Lim;;280000;280000;280000;280000;280000;280000;280000;280000;280000;280000;280000;0;0;0;0;0
31.08.2013;1085;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-740000;0;0;0;0;0;0;0
31.08.2013;1086;AED;1;N;Out;;0;0;0;0;0;0;0;0;-30000;0;0;0;0;0;0;0
31.08.2013;1087;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-750000;0;0;0;0;0;0;0;0
31.08.2013;1088;JPY;0.0098;N;In;;0;0;0;0;0;430000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1089;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;400000;0;0;0
31.08.2013;1090;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;180000;0;0;0;0;0;0;0
31.08.2013;1091;EUR;1.37;N;Lim;;210000;210000;210000;210000;210000;210000;210000;210000;210000;210000;0;0;0;0;0;0
31.08.2013;1092;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-630000;0;0;0;0
31.08.2013;1093;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;130000;0;0;0;0;0;0;0
31.08.2013;1094;JPY;0.0098;N;In;;0;0;0;0;0;0;120000;0;0;0;0;0;0;0;0;0
31.08.2013;1095;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;370000;0;0;0;0
31.08.2013;1096;EUR;1.37;N;Lim;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1097;AED;1;N;In;;0;350000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1098;EUR;1.37;N;Out;;0;0;0;0;0;0;-200000;0;0;0;0;0;0;0;0;0
31.08.2013;1099;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;30000;0;0;0;0;0;0;0
31.08.2013;1100;JPY;0.0098;N;Lim;;420000;420000;420000;420000;420000;420000;420000;0;0;0;0;0;0;0;0;0
31.08.2013;1101;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-260000;0;0;0;0;0;0;0
31.08.2013;1102;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;-230000;0;0;0;0;0;0
31.08.2013;1103;EUR;1.37;N;In;;0;0;0;410000;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1104;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1105;AED;1;N;Out;;0;0;0;0;0;0;0;-370000;0;0;0;0;0;0;0;0
31.08.2013;1106;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-900000;0;0;0;0;0;0;0
31.08.2013;1107;USD;1;N;Lim;;490000;490000;490000;490000;490000;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1108;USD;1;N;Out;;0;0;0;-720000;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1109;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;-530000;0;0;0;0;0;0;0
31.08.2013;1110;EUR;1.37;N;In;;0;0;0;0;0;0;690000;0;0;0;0;0;0;0;0;0
31.08.2013;1111;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-350000;0;0;0
31.08.2013;1112;USD;1;N;Lim;;570000;570000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1113;AED;1;N;In;;0;0;0;0;0;0;0;0;0;190000;0;0;0;0;0;0
31.08.2013;1114;EUR;1.37;N;Out;;-860000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1115;EUR;1.37;N;Lim;;830000;830000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1116;JPY;0.0098;N;Lim;;410000;410000;410000;410000;410000;410000;410000;0;0;0;0;0;0;0;0;0
31.08.2013;1117;EUR;1.37;N;Out;;0;-170000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1118;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-540000;0;0;0;0;0;0;0;0
31.08.2013;1119;AED;1;N;Out;;0;0;0;0;0;0;0;-900000;0;0;0;0;0;0;0;0
31.08.2013;1120;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1121;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-520000;0;0;0
31.08.2013;1122;AED;1;N;Out;;0;0;0;0;0;0;0;0;-460000;0;0;0;0;0;0;0
31.08.2013;1123;EUR;1.37;N;In;;0;0;0;0;0;0;0;490000;0;0;0;0;0;0;0;0
31.08.2013;1124;USD;1;N;Lim;;900000;900000;900000;900000;900000;900000;900000;0;0;0;0;0;0;0;0;0
31.08.2013;1125;AED;1;N;In;;0;0;0;680000;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1126;USD;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-960000;0;0;0;0
31.08.2013;1127;JPY;0.0098;N;Out;;-80000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1128;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;320000;0;0;0
31.08.2013;1129;JPY;0.0098;N;Out;;0;0;0;0;0;0;0;0;0;0;-660000;0;0;0;0;0
31.08.2013;1130;AED;1;N;In;;0;0;0;0;0;0;0;0;210000;0;0;0;0;0;0;0
31.08.2013;1131;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;-40000;0;0;0;0
31.08.2013;1132;JPY;0.0098;N;In;;0;0;-700000;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1133;JPY;0.0098;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1134;USD;1;N;In;;0;0;0;0;0;0;0;0;0;330000;0;0;0;0;0;0
31.08.2013;1135;USD;1;N;In;;0;0;0;0;0;0;0;0;0;0;0;180000;0;0;0;0
31.08.2013;1136;JPY;0.0098;N;Lim;;220000;220000;220000;220000;220000;220000;220000;220000;220000;220000;220000;220000;0;0;0;0
31.08.2013;1137;EUR;1.37;N;In;;0;880000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1138;EUR;1.37;N;Out;;0;0;0;0;0;-170000;0;0;0;0;0;0;0;0;0;0
31.08.2013;1139;EUR;1.37;N;Out;;0;0;0;0;0;0;0;-530000;0;0;0;0;0;0;0;0
31.08.2013;1140;USD;1;N;In;;440000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1141;JPY;0.0098;N;Lim;;920000;920000;920000;920000;920000;920000;920000;920000;920000;920000;0;0;0;0;0;0
31.08.2013;1142;EUR;1.37;N;In;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1143;AED;1;N;In;;0;0;0;0;0;0;0;0;0;640000;0;0;0;0;0;0
31.08.2013;1144;USD;1;N;In;;0;0;0;0;0;0;0;0;0;460000;0;0;0;0;0;0
31.08.2013;1145;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-990000;0;0;0
31.08.2013;1146;USD;1;N;Lim;;10000;10000;10000;10000;10000;10000;10000;0;0;0;0;0;0;0;0;0
31.08.2013;1147;AED;1;N;In;;0;0;0;0;0;0;0;0;0;0;60000;0;0;0;0;0
31.08.2013;1148;EUR;1.37;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;-80000;0;0;0
31.08.2013;1149;EUR;1.37;N;In;;0;0;0;0;0;0;0;960000;0;0;0;0;0;0;0;0
31.08.2013;1150;AED;1;N;Out;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.08.2013;1151;EUR;1.37;N;In;;0;0;0;0;0;0;0;620000;0;0;0;0;0;0;0;0
